Company_ID,Quarter,Revenue,Net_Profit,Debt_to_Equity,Current_Ratio,EPS,Stock_Volatility,Market_Cap,Credit_Score,Credit_Risk_Score,Stock_Trend
C395,Q3,763.19,-197.57,0.91,1.59,7.88,56.24,493.4,795,Low,Stable
C240,Q4,3138.79,564.29,1.81,0.78,19.58,32.25,348.72,311,High,Up
C144,Q1,1404.52,1222.67,3.73,1.31,-3.55,43.18,375.65,593,Medium,Up
C097,Q1,2464.78,772.94,3.81,1.06,9.59,8.81,491.41,807,Low,Down
C201,Q4,457.25,1498.65,3.37,4.62,3.73,45.98,3.99,427,High,Stable
C124,Q1,2324.94,287.64,1.25,1.13,16.09,23.59,317.21,375,High,Up
C187,Q4,1566.99,276.77,2.98,2.92,4.03,24.32,369.62,568,High,Down
C326,Q2,4120.79,71.57,2.9,3.17,1.51,11.53,458.95,445,High,Down
C464,Q3,332.04,78.91,2.47,2.95,16.44,13.08,441.98,702,Low,Up
C349,Q2,2122.11,284.82,2.79,0.95,4.37,15.22,421.06,798,Low,Stable
C259,Q4,2319.24,1147.83,2.51,1.93,-4.58,23.05,472.92,498,High,Down
C148,Q3,3638.78,1339.79,2.87,0.73,4.76,54.06,268.92,802,Low,Stable
C252,Q4,2892.72,1457.65,3.61,2.28,11.36,25.25,3.96,702,Low,Down
C443,Q3,3352.7,194.89,0.64,1.35,1.36,44.84,6.02,508,High,Up
C420,Q3,3896.39,1298.21,3.77,3.03,5.8,9.55,272.55,641,Medium,Down
C403,Q3,4317.9,358.03,0.77,3.62,-3.58,37.51,217.92,347,High,Down
C346,Q3,1603.68,-8.17,0.43,2.89,9.7,31.5,225.9,840,Low,Stable
C451,Q4,2713.21,1279.04,4.88,2.45,13.91,58.79,200.5,475,High,Up
C147,Q3,4208.53,881.38,4.79,2.24,5.33,51.54,458.9,810,Low,Down
C148,Q3,4947.78,80.04,0.4,4.29,5.51,30.02,179.91,318,High,Stable
C352,Q2,4453.12,530.71,2.27,1.49,-2.79,47.63,428.19,794,Low,Stable
C199,Q1,1888.76,288.34,1.01,3.8,0.05,15.62,451.48,654,Medium,Up
C308,Q1,1016.07,1052.55,2.48,3.91,-1.13,35.93,250.0,644,Medium,Stable
C489,Q2,2472.49,570.81,4.17,2.39,7.04,9.1,223.75,359,High,Down
C417,Q2,3721.13,1481.78,4.76,1.84,8.23,24.14,380.63,528,High,Down
C424,Q4,2488.22,-106.93,3.21,2.62,18.72,17.42,354.13,446,High,Up
C128,Q4,2441.75,403.53,1.83,0.92,-3.17,44.54,164.6,597,Medium,Down
C039,Q4,4199.24,619.23,3.06,0.71,10.0,31.95,51.72,632,Medium,Stable
C338,Q2,1838.95,655.33,1.63,1.0,8.16,46.31,132.79,631,Medium,Up
C360,Q2,4305.98,337.09,4.56,1.34,7.91,33.34,65.95,732,Low,Up
C129,Q3,2063.68,1039.71,4.36,2.77,16.83,9.76,147.72,698,Low,Up
C267,Q4,1674.75,1287.07,2.84,4.32,0.14,45.45,131.28,634,Medium,Up
C476,Q4,2297.25,1395.82,1.69,1.56,-3.98,50.83,319.04,508,High,Stable
C441,Q4,3824.11,1168.66,1.54,4.71,11.81,54.69,477.27,710,Low,Up
C473,Q1,673.71,1245.99,0.26,4.8,3.63,36.46,343.03,570,High,Up
C434,Q3,1022.28,735.93,4.1,4.82,-4.56,46.45,463.36,479,High,Stable
C151,Q4,4759.65,1204.01,2.31,4.27,1.28,46.36,392.17,714,Low,Down
C415,Q4,918.68,315.96,1.69,2.14,2.73,13.57,364.07,645,Medium,Up
C478,Q4,2860.25,477.41,2.41,0.83,10.42,14.03,207.32,818,Low,Down
C298,Q1,2917.61,338.75,4.11,3.06,-0.69,8.9,162.73,737,Low,Up
C099,Q1,2473.64,594.56,0.71,3.01,5.33,22.6,423.22,312,High,Up
C263,Q2,3241.49,285.49,4.3,4.32,7.06,31.04,452.74,703,Low,Down
C252,Q3,1187.64,1434.74,4.5,4.98,6.48,59.88,226.22,679,Low,Stable
C144,Q2,2785.68,331.84,4.74,2.79,19.35,28.7,5.03,720,Low,Stable
C346,Q3,1892.26,-33.32,2.05,2.05,-3.86,44.94,396.37,479,High,Stable
C112,Q1,3325.25,695.59,1.16,1.34,18.77,43.14,142.89,582,Medium,Stable
C500,Q4,749.06,-102.93,1.93,0.52,9.55,16.25,5.44,717,Low,Stable
C060,Q2,2875.84,-12.08,1.73,2.79,14.89,8.22,402.59,655,Medium,Stable
C369,Q4,967.09,172.96,0.96,3.0,5.76,35.03,258.95,315,High,Stable
C002,Q2,1429.28,589.4,3.08,4.21,6.35,43.52,342.76,614,Medium,Down
C385,Q1,1132.61,536.53,2.44,2.77,16.98,59.9,457.39,832,Low,Up
C304,Q1,955.05,1159.48,4.34,4.62,17.4,24.72,270.82,315,High,Up
C254,Q1,4137.27,1057.11,0.26,3.33,0.97,54.3,251.85,764,Low,Up
C140,Q2,1464.25,524.74,3.25,4.28,-0.02,26.01,145.69,762,Low,Stable
C453,Q3,4639.26,367.3,3.84,1.17,7.41,42.92,152.94,844,Low,Down
C037,Q2,4851.14,338.0,3.82,4.35,17.51,37.9,398.37,368,High,Stable
C160,Q3,2877.74,1115.79,4.44,3.54,3.06,7.91,224.79,710,Low,Up
C009,Q2,757.86,-111.48,3.67,1.27,11.3,9.31,82.18,351,High,Down
C233,Q2,1904.01,-178.2,4.65,1.35,12.7,6.14,47.72,364,High,Up
C099,Q1,3998.77,1152.43,1.73,4.67,14.47,25.4,236.72,766,Low,Stable
C147,Q4,1868.58,611.15,2.57,0.64,9.1,46.02,232.75,571,High,Stable
C304,Q4,480.74,22.5,0.17,2.58,5.06,14.5,326.9,738,Low,Stable
C208,Q3,2806.09,200.46,0.13,1.91,19.18,38.32,235.8,829,Low,Up
C131,Q4,4233.35,1385.26,1.28,3.49,10.28,20.89,72.17,572,High,Up
C404,Q2,3989.84,1261.16,0.59,4.28,13.21,48.83,254.15,758,Low,Up
C152,Q2,916.86,1006.63,1.38,2.12,3.62,48.91,453.44,472,High,Up
C054,Q1,3380.18,619.78,0.97,2.42,11.75,47.65,80.14,820,Low,Stable
C120,Q1,1141.5,684.55,0.24,4.92,1.44,33.87,345.03,796,Low,Up
C161,Q4,1130.13,1457.92,4.56,4.03,1.13,20.65,297.13,833,Low,Down
C408,Q3,4376.66,1441.81,0.14,4.54,12.87,49.52,374.42,371,High,Down
C116,Q4,1285.86,165.96,3.71,2.47,8.03,15.24,75.72,471,High,Down
C075,Q4,1353.07,1178.88,0.85,1.55,12.08,20.94,470.83,591,Medium,Up
C113,Q4,53.23,135.31,4.57,2.35,1.74,15.12,310.67,551,High,Stable
C456,Q4,4359.81,163.01,4.47,3.72,9.97,42.08,423.61,708,Low,Down
C420,Q2,3973.34,949.36,3.3,0.99,6.1,42.74,123.68,666,Medium,Stable
C422,Q3,3155.28,488.5,3.39,1.72,9.92,40.89,369.84,555,High,Up
C104,Q2,3763.82,1383.63,0.13,0.71,2.27,27.86,390.62,824,Low,Stable
C340,Q3,802.64,-48.68,4.93,2.45,12.89,10.51,199.02,739,Low,Up
C254,Q1,2318.7,669.59,4.4,4.22,15.15,55.11,192.28,634,Medium,Down
C227,Q4,1788.54,1361.49,4.49,0.61,1.5,32.93,329.07,734,Low,Down
C112,Q2,514.19,1336.99,3.33,3.54,2.52,27.38,47.16,760,Low,Up
C473,Q3,2456.35,66.1,1.79,4.7,11.53,37.39,367.94,607,Medium,Up
C099,Q1,4607.66,423.28,4.48,1.57,12.39,15.6,21.92,394,High,Stable
C153,Q1,248.29,852.51,1.53,3.62,12.6,12.29,95.7,708,Low,Up
C349,Q4,1492.73,70.97,2.86,4.89,12.07,27.3,332.24,467,High,Stable
C402,Q3,1077.33,1445.64,0.59,4.83,4.82,17.5,49.61,386,High,Down
C384,Q2,1228.83,1355.07,4.62,1.56,4.87,18.44,485.94,302,High,Up
C366,Q4,4546.75,83.82,0.79,0.95,1.37,54.09,434.26,671,Low,Up
C338,Q2,2366.94,5.96,1.2,1.17,-1.08,34.19,313.34,827,Low,Up
C194,Q1,2358.18,-54.81,2.83,3.66,12.31,31.59,409.62,322,High,Down
C310,Q2,3814.85,1346.05,3.84,3.77,-2.67,42.92,443.85,397,High,Down
C163,Q2,814.74,129.16,3.13,3.53,18.44,57.34,130.11,821,Low,Stable
C208,Q4,2461.96,507.68,1.24,2.01,15.67,11.17,424.78,620,Medium,Down
C445,Q2,2178.43,563.05,0.1,1.26,16.44,50.84,97.8,833,Low,Stable
C169,Q4,3004.71,818.32,3.81,3.11,17.67,37.12,206.96,666,Medium,Up
C484,Q1,4997.81,-78.05,4.93,2.68,5.22,13.04,279.35,483,High,Down
C161,Q4,3858.77,185.49,4.07,3.78,16.17,21.34,357.09,716,Low,Up
C068,Q4,2019.44,1383.53,2.36,2.49,-1.05,31.53,15.56,513,High,Up
C289,Q3,4146.39,1344.3,4.53,2.02,-4.46,43.01,145.61,509,High,Stable
C398,Q2,895.01,1128.19,2.11,1.82,14.62,18.34,304.46,432,High,Stable
C277,Q1,200.8,-167.02,2.67,1.45,-3.13,34.42,179.01,352,High,Up
C304,Q4,1062.02,355.91,2.44,1.7,19.71,42.66,387.63,322,High,Stable
C404,Q1,1735.04,867.53,2.29,0.93,11.87,29.68,326.0,405,High,Down
C384,Q3,2577.37,267.82,3.9,2.06,13.84,52.47,117.58,759,Low,Stable
C392,Q2,3094.89,1346.3,2.68,0.66,1.15,52.82,73.39,781,Low,Up
C135,Q4,4557.5,877.61,1.65,1.34,11.85,30.89,314.71,419,High,Up
C195,Q2,2573.78,-77.76,1.36,3.86,-3.92,58.51,225.51,507,High,Stable
C401,Q3,2531.31,1345.31,0.28,1.96,15.95,9.16,84.89,617,Medium,Down
C128,Q3,298.7,1428.2,2.96,3.51,-0.76,5.18,163.52,637,Medium,Down
C033,Q1,222.81,-67.89,1.23,3.73,12.43,25.94,151.87,454,High,Down
C176,Q4,2778.24,705.01,0.83,3.12,0.61,38.06,54.51,454,High,Stable
C460,Q1,2218.98,315.72,3.3,4.81,-3.29,39.61,273.68,693,Low,Down
C443,Q3,4203.94,467.83,3.44,0.6,7.04,31.2,381.94,804,Low,Down
C371,Q2,845.36,105.41,3.79,3.82,-0.77,11.87,287.95,612,Medium,Stable
C470,Q1,173.61,782.72,2.57,4.81,13.24,14.38,413.23,558,High,Stable
C375,Q1,2272.74,1428.56,4.48,4.38,0.94,51.87,64.22,456,High,Up
C022,Q2,1225.52,655.22,4.69,1.26,3.56,52.74,218.09,313,High,Down
C238,Q1,295.59,-59.05,4.06,1.97,9.19,42.06,304.9,376,High,Down
C158,Q2,3636.76,854.0,3.21,1.28,2.12,41.53,338.16,638,Medium,Up
C038,Q4,602.39,378.38,1.59,3.21,4.45,37.87,348.05,708,Low,Down
C230,Q2,3061.18,1255.07,4.92,3.7,15.39,16.16,364.62,693,Low,Up
C365,Q4,1441.2,538.95,1.44,1.93,-0.52,28.55,325.89,519,High,Up
C051,Q2,908.81,127.83,1.09,2.93,-2.94,43.27,47.57,732,Low,Stable
C438,Q3,1929.77,124.88,2.27,3.61,3.21,34.55,347.81,754,Low,Up
C264,Q3,4017.16,1106.9,0.38,2.4,5.61,6.02,362.53,439,High,Down
C283,Q4,1990.86,251.5,4.89,4.34,8.57,57.45,496.74,797,Low,Up
C027,Q4,3766.31,1104.3,2.98,3.97,4.31,51.46,346.83,829,Low,Down
C226,Q3,671.16,150.01,2.83,0.79,14.75,19.33,343.57,395,High,Up
C277,Q4,3875.22,346.87,3.31,3.3,-4.02,38.91,257.65,327,High,Down
C286,Q2,1222.82,591.33,2.54,1.56,5.79,55.78,434.03,529,High,Stable
C097,Q2,3403.1,1403.43,0.26,3.01,4.56,10.28,498.42,715,Low,Up
C284,Q3,2850.62,1383.94,3.1,4.81,11.19,32.67,389.63,755,Low,Up
C367,Q1,4649.27,151.68,3.61,4.46,19.16,30.09,306.44,324,High,Down
C448,Q2,1967.25,408.97,2.14,2.32,7.76,27.56,39.94,703,Low,Up
C481,Q4,377.52,53.98,3.81,1.81,19.67,50.96,363.51,841,Low,Up
C453,Q1,144.82,666.97,1.21,1.55,2.56,25.94,354.43,464,High,Up
C317,Q1,4142.95,582.99,1.18,2.9,-4.23,8.5,387.9,507,High,Down
C304,Q2,2647.44,1331.29,0.89,1.01,-0.86,8.62,62.72,672,Low,Stable
C147,Q2,3887.46,1381.01,1.92,2.97,4.88,7.35,327.04,368,High,Down
C004,Q1,1210.41,452.06,4.25,0.51,2.91,27.5,148.21,819,Low,Down
C035,Q1,1758.16,635.95,4.16,1.96,-2.57,44.51,380.26,652,Medium,Up
C192,Q3,199.01,1323.6,1.98,1.49,5.82,16.2,120.57,400,High,Stable
C049,Q4,4809.39,1171.4,2.99,4.87,3.45,40.56,342.15,300,High,Up
C017,Q3,3355.95,-193.78,3.63,3.77,-1.93,42.79,147.85,650,Medium,Stable
C172,Q2,4669.37,344.1,1.28,2.07,2.4,19.04,4.99,306,High,Up
C220,Q3,1364.21,517.02,0.92,0.92,17.16,38.03,316.86,617,Medium,Stable
C158,Q3,3076.74,190.52,4.86,2.83,2.55,42.67,57.08,808,Low,Down
C477,Q3,3408.57,139.27,3.13,1.46,12.85,30.66,329.82,485,High,Up
C046,Q3,1621.87,-135.77,4.91,2.91,10.3,23.52,462.84,761,Low,Stable
C373,Q4,4248.14,893.73,1.76,4.26,5.68,39.05,484.64,642,Medium,Up
C006,Q4,4738.45,246.27,3.54,3.27,0.98,58.78,118.34,307,High,Stable
C099,Q1,4430.03,-111.01,1.19,3.35,4.23,28.48,404.72,435,High,Stable
C380,Q2,3708.38,192.66,1.38,2.93,9.8,26.55,177.1,682,Low,Up
C233,Q3,1423.45,1163.25,2.61,4.67,3.77,30.53,450.28,485,High,Up
C037,Q1,1444.0,1247.53,1.67,4.69,0.37,9.19,393.85,671,Low,Down
C280,Q1,4818.63,621.21,0.92,2.81,-2.09,35.42,37.42,465,High,Down
C349,Q1,100.91,507.32,1.39,1.88,16.99,23.08,203.86,620,Medium,Stable
C497,Q4,3594.45,1462.35,0.28,2.57,6.01,11.68,168.99,456,High,Stable
C302,Q3,3545.92,140.96,3.55,1.34,10.63,30.64,392.7,584,Medium,Up
C181,Q3,3132.31,166.11,2.51,3.36,7.26,5.19,205.44,327,High,Stable
C095,Q2,4951.04,296.17,0.56,2.75,16.81,27.1,342.45,650,Medium,Stable
C099,Q3,1593.8,93.69,0.94,0.96,8.67,10.82,301.42,382,High,Up
C188,Q3,1732.86,444.92,0.6,1.39,7.02,6.34,487.83,669,Medium,Up
C481,Q1,440.75,1348.42,3.1,2.66,18.12,50.35,468.92,840,Low,Down
C116,Q2,2241.85,846.09,0.56,4.49,12.99,55.39,214.14,694,Low,Stable
C191,Q3,1342.19,500.31,3.8,3.05,-2.21,16.42,361.93,779,Low,Up
C253,Q4,1749.76,1388.5,0.2,3.57,-0.56,34.66,414.82,512,High,Stable
C469,Q3,4181.13,-117.61,1.32,2.03,14.68,20.29,449.49,659,Medium,Stable
C416,Q1,4680.65,157.47,4.46,3.07,15.9,32.15,34.53,513,High,Up
C471,Q4,969.38,762.01,3.62,2.51,8.63,29.01,151.39,603,Medium,Down
C161,Q1,1893.92,846.44,0.46,3.47,8.86,19.8,160.45,454,High,Up
C256,Q3,4646.72,-132.75,4.12,0.73,10.8,43.52,217.51,679,Low,Up
C323,Q4,355.95,485.17,2.52,2.72,5.98,11.96,85.05,499,High,Down
C128,Q2,507.18,903.56,4.25,1.83,12.0,7.92,248.35,537,High,Stable
C018,Q2,855.82,986.72,3.04,1.97,-2.29,47.22,331.78,466,High,Down
C281,Q4,2996.3,884.84,3.44,4.82,19.03,41.63,248.93,525,High,Stable
C490,Q4,794.84,344.96,4.97,1.32,13.75,32.42,333.06,550,High,Up
C223,Q1,4841.98,-41.02,1.24,1.9,10.78,30.73,33.69,579,High,Down
C054,Q4,2261.24,526.09,3.16,2.79,2.91,32.36,438.06,775,Low,Stable
C058,Q1,2532.51,18.88,2.36,4.38,-0.98,29.04,469.57,797,Low,Up
C323,Q3,1270.96,1410.96,0.29,2.38,5.23,26.61,309.14,834,Low,Down
C360,Q1,2381.25,607.79,0.17,3.85,11.54,32.48,440.75,710,Low,Down
C174,Q4,3326.47,339.34,0.68,4.35,10.84,34.07,66.16,728,Low,Stable
C280,Q4,3768.33,1102.72,3.28,1.9,4.57,43.05,398.83,838,Low,Down
C114,Q3,3781.65,646.51,2.88,2.27,10.33,44.12,60.01,742,Low,Down
C288,Q4,2910.56,327.06,2.81,2.1,15.34,25.77,204.3,509,High,Stable
C431,Q4,4526.58,1180.35,0.26,4.25,-4.34,27.74,162.25,846,Low,Up
C342,Q2,4096.17,1274.16,2.4,0.7,6.27,25.55,293.0,790,Low,Down
C151,Q2,3797.39,944.11,4.63,1.89,13.96,34.51,151.11,770,Low,Down
C450,Q3,325.25,-120.16,2.05,3.56,8.65,29.93,318.84,762,Low,Up
C127,Q1,84.05,762.75,3.16,3.04,11.29,53.93,184.01,849,Low,Down
C155,Q2,1101.61,1097.6,3.92,2.46,7.92,43.3,430.46,776,Low,Up
C490,Q1,3334.44,32.06,3.94,2.93,19.8,54.43,317.12,497,High,Stable
C386,Q4,2085.43,188.74,2.64,1.39,-3.63,44.0,108.04,820,Low,Stable
C474,Q2,2041.91,1300.24,4.3,2.44,7.28,58.4,168.4,798,Low,Up
C273,Q3,4428.71,-165.79,2.02,2.76,-2.71,39.97,423.79,810,Low,Up
C104,Q3,4483.04,1079.64,4.45,4.56,-1.01,58.0,193.55,624,Medium,Stable
C417,Q3,4550.42,605.41,1.28,1.67,4.58,13.7,268.13,766,Low,Up
C393,Q2,1603.7,559.51,1.47,4.41,-1.11,7.89,324.65,438,High,Down
C299,Q1,3470.73,-187.94,0.36,3.4,19.09,36.85,174.23,541,High,Up
C246,Q4,1394.58,1192.98,4.0,0.59,18.67,59.09,147.34,615,Medium,Up
C176,Q1,993.52,411.7,2.14,3.76,3.4,27.97,237.89,434,High,Up
C039,Q1,963.93,719.3,1.22,0.66,10.99,16.66,107.83,487,High,Up
C477,Q4,1743.43,951.41,1.24,4.99,8.34,33.68,142.46,368,High,Down
C170,Q4,2178.29,994.47,4.52,4.43,15.39,40.68,31.51,738,Low,Stable
C247,Q2,4163.2,1425.17,4.19,1.84,10.69,22.33,152.33,376,High,Down
C026,Q2,643.46,703.28,2.81,1.66,-4.99,44.31,160.69,699,Low,Down
C355,Q2,3687.88,479.52,3.12,2.22,14.08,58.63,480.94,673,Low,Down
C306,Q2,2680.7,1421.3,2.42,2.1,13.67,54.33,295.07,311,High,Up
C409,Q2,1475.33,891.59,2.02,2.18,7.74,21.04,393.8,786,Low,Up
C408,Q4,2489.46,306.86,4.59,1.93,17.57,22.97,23.17,716,Low,Up
C013,Q1,1534.71,14.99,0.72,3.3,17.71,25.43,53.72,506,High,Down
C316,Q2,3000.61,1232.34,2.15,1.24,8.1,26.7,407.36,640,Medium,Stable
C391,Q2,2197.53,415.71,1.79,4.31,10.2,10.52,311.96,610,Medium,Down
C313,Q1,863.81,922.8,2.54,4.16,19.91,46.91,95.9,607,Medium,Down
C036,Q2,627.09,600.39,2.34,2.64,2.47,25.09,202.7,592,Medium,Up
C173,Q1,2756.14,138.18,2.64,4.34,3.12,53.39,269.57,675,Low,Stable
C020,Q1,4516.94,822.87,0.79,1.61,-0.43,55.98,421.88,826,Low,Stable
C321,Q4,1752.59,-96.84,2.61,0.58,17.4,6.34,30.68,639,Medium,Up
C264,Q3,3678.35,502.68,1.29,3.29,13.61,59.37,298.56,382,High,Down
C494,Q4,3310.37,729.25,1.0,2.56,-2.36,44.05,358.66,751,Low,Down
C400,Q3,4661.2,541.28,0.42,3.05,19.54,33.62,488.96,302,High,Down
C142,Q3,4113.86,1072.74,3.84,4.55,13.27,26.42,403.68,755,Low,Stable
C460,Q3,2854.7,1207.47,2.19,4.86,16.26,33.52,138.48,535,High,Stable
C371,Q2,3302.3,1111.11,3.17,3.36,-3.8,22.85,354.93,688,Low,Down
C471,Q4,4497.01,-134.02,3.67,3.94,7.62,39.25,381.76,692,Low,Down
C143,Q3,2027.62,130.02,3.43,0.88,12.46,10.11,365.0,329,High,Up
C092,Q1,1667.63,712.23,2.41,1.22,8.57,39.16,410.16,447,High,Up
C354,Q2,103.51,1389.2,2.0,3.8,11.67,20.14,451.91,582,Medium,Up
C322,Q4,4141.43,1219.43,1.94,2.44,15.45,5.97,49.67,537,High,Up
C288,Q3,4014.85,1232.31,3.24,2.51,4.36,35.4,52.83,618,Medium,Stable
C215,Q1,567.05,315.45,2.52,1.89,16.22,36.81,398.3,636,Medium,Down
C447,Q4,2905.44,530.06,4.26,3.23,-0.93,28.46,126.56,330,High,Stable
C342,Q4,2346.71,600.2,4.39,1.33,1.77,8.98,29.74,506,High,Stable
C051,Q2,637.61,67.53,0.94,3.32,-3.92,54.13,200.91,528,High,Stable
C153,Q4,4903.81,-147.18,0.77,1.28,4.11,38.63,410.03,641,Medium,Up
C186,Q2,1112.74,1409.73,3.19,0.79,4.5,11.36,63.72,759,Low,Down
C063,Q3,382.81,209.21,1.58,1.99,15.13,33.1,336.09,435,High,Up
C190,Q2,2994.49,207.91,0.19,1.54,11.33,32.35,2.31,583,Medium,Stable
C125,Q1,3707.39,-58.26,4.45,4.5,5.92,8.32,55.31,650,Medium,Stable
C150,Q2,210.6,1378.46,1.21,0.75,11.3,38.38,175.75,316,High,Up
C314,Q1,3310.65,785.55,4.65,1.29,-3.68,49.46,42.26,514,High,Up
C058,Q2,2684.84,933.96,3.62,2.97,-0.49,46.2,423.03,694,Low,Down
C342,Q4,561.16,1349.68,3.84,2.66,10.67,16.16,432.1,698,Low,Up
C305,Q3,903.99,387.55,1.09,0.71,11.03,52.43,377.91,713,Low,Stable
C180,Q1,2861.47,856.56,1.25,0.53,14.35,23.84,121.62,543,High,Stable
C170,Q2,1516.97,-134.04,2.65,4.95,5.07,57.06,261.86,394,High,Stable
C326,Q2,4694.66,117.51,0.94,3.46,13.06,8.95,92.5,305,High,Down
C271,Q2,4102.76,1213.12,1.6,2.14,12.1,31.74,141.0,386,High,Down
C054,Q4,4918.66,1103.51,1.68,2.62,19.08,37.84,258.24,488,High,Up
C491,Q4,1335.37,396.09,0.88,1.7,0.38,18.62,367.64,719,Low,Stable
C444,Q1,4850.13,440.58,1.11,2.05,8.79,47.43,47.78,366,High,Stable
C101,Q1,2184.61,707.04,3.96,3.42,10.04,39.48,148.7,547,High,Up
C481,Q4,1770.22,-199.59,0.92,4.47,19.97,6.0,463.35,506,High,Up
C264,Q1,299.23,210.12,0.24,1.33,0.03,38.46,214.85,504,High,Up
C053,Q3,311.19,153.99,3.18,4.28,8.08,32.03,469.47,618,Medium,Stable
C060,Q3,3475.46,225.82,4.88,1.05,3.65,15.78,495.7,382,High,Up
C492,Q4,2316.75,1170.04,1.72,1.47,8.15,59.77,263.57,723,Low,Down
C108,Q1,1171.28,275.45,0.68,0.67,0.8,54.34,144.38,381,High,Up
C005,Q2,3089.15,125.59,2.89,1.13,-3.81,21.09,395.49,848,Low,Stable
C103,Q3,1301.65,657.25,4.54,4.63,9.31,34.76,80.08,786,Low,Down
C196,Q4,2909.28,1271.6,3.94,2.57,3.4,22.41,126.4,432,High,Up
C262,Q1,1828.08,210.29,3.15,0.85,-0.45,47.65,392.55,414,High,Up
C365,Q4,4126.58,-66.49,1.64,4.82,3.1,56.17,217.11,676,Low,Up
C480,Q2,4112.45,405.89,2.76,4.46,-3.77,24.74,101.17,510,High,Stable
C372,Q3,2412.88,1071.01,0.55,3.9,18.76,49.31,325.74,431,High,Stable
C350,Q4,1786.55,736.17,3.43,4.7,9.53,32.41,366.51,673,Low,Up
C047,Q4,1844.67,1188.55,3.65,1.49,15.37,26.81,62.97,453,High,Down
C355,Q4,4038.29,1431.31,4.83,4.26,5.58,56.61,138.85,722,Low,Up
C311,Q2,1674.49,1147.53,1.38,3.6,17.58,33.07,111.03,665,Medium,Stable
C424,Q4,1084.84,826.47,0.19,4.41,7.08,30.71,190.24,446,High,Up
C308,Q2,469.21,638.68,2.77,4.09,9.35,41.98,381.84,426,High,Stable
C144,Q2,2360.13,-131.88,3.56,2.06,7.29,19.37,357.0,607,Medium,Down
C269,Q2,2436.55,1473.35,3.97,3.98,13.33,22.86,331.43,417,High,Down
C370,Q3,4212.5,451.92,1.05,1.68,9.17,56.26,3.64,530,High,Up
C124,Q3,1145.13,58.79,1.38,1.98,1.79,42.32,71.5,750,Low,Up
C106,Q4,1935.91,933.41,2.61,0.99,-1.36,50.47,112.04,799,Low,Down
C158,Q4,4051.61,283.29,1.72,4.71,10.15,19.91,136.34,444,High,Down
C147,Q3,4126.94,795.82,4.32,1.81,7.23,34.91,73.64,348,High,Up
C145,Q1,1953.82,797.51,2.42,2.84,-2.6,58.43,205.45,406,High,Stable
C120,Q3,2322.66,557.74,4.02,2.26,4.89,22.53,38.05,392,High,Down
C319,Q2,1551.27,1221.4,2.95,4.82,7.87,13.83,375.14,439,High,Up
C275,Q3,4666.15,250.44,3.89,2.01,15.67,33.1,393.97,613,Medium,Stable
C092,Q2,637.29,562.68,1.73,4.0,-3.1,26.33,287.35,310,High,Stable
C058,Q4,4672.06,714.08,4.17,4.35,3.71,13.78,45.31,747,Low,Up
C439,Q1,3435.14,928.16,1.45,2.46,15.57,53.87,445.1,694,Low,Stable
C346,Q4,2681.28,1132.75,2.78,2.2,11.21,59.49,482.84,804,Low,Down
C229,Q2,211.66,471.17,1.15,3.86,2.25,36.27,101.58,677,Low,Stable
C474,Q2,2404.2,898.28,2.43,4.61,16.13,47.61,352.47,660,Medium,Up
C117,Q2,2068.35,56.04,1.66,3.9,7.33,52.25,421.05,847,Low,Stable
C318,Q1,848.03,1385.5,1.41,1.52,7.46,43.55,270.15,695,Low,Up
C279,Q3,3299.23,451.2,4.84,4.5,19.41,7.43,162.0,485,High,Down
C127,Q4,4857.2,1040.19,0.88,2.24,18.68,13.67,239.54,520,High,Up
C393,Q4,2832.83,-165.42,3.96,3.09,3.96,8.9,256.38,817,Low,Up
C396,Q3,3588.03,148.82,4.92,4.24,-1.49,5.54,200.62,599,Medium,Down
C129,Q4,388.83,628.04,0.2,1.35,3.14,21.83,464.96,474,High,Down
C058,Q1,2117.45,1293.03,3.53,4.03,-4.24,26.58,372.07,670,Low,Up
C122,Q4,625.97,696.33,1.34,3.18,-4.48,18.26,121.03,808,Low,Up
C001,Q2,3083.34,1380.78,0.3,4.52,4.89,8.55,292.99,503,High,Up
C239,Q3,4695.49,622.45,2.07,1.27,18.53,34.14,344.5,581,Medium,Up
C290,Q1,3325.8,633.76,4.68,2.39,16.78,20.03,70.51,715,Low,Up
C096,Q3,430.18,3.57,0.16,4.25,7.79,48.78,179.53,332,High,Up
C126,Q1,1805.6,1164.52,2.98,0.59,9.13,5.44,452.82,381,High,Up
C118,Q2,2775.78,219.84,2.56,1.0,-4.85,51.34,283.8,782,Low,Down
C048,Q3,2045.88,1329.34,4.38,4.96,0.39,57.51,108.89,447,High,Stable
C089,Q4,4176.54,1348.4,0.51,1.76,-4.38,44.39,61.83,794,Low,Up
C488,Q1,4082.62,1403.63,3.44,4.89,13.86,45.35,259.35,469,High,Up
C237,Q3,3078.56,684.39,3.43,1.32,-1.36,56.35,274.07,306,High,Down
C373,Q4,1898.62,951.06,3.38,2.12,16.73,16.5,167.54,679,Low,Up
C385,Q3,1313.92,1123.48,4.72,3.89,11.08,59.7,315.39,733,Low,Down
C272,Q3,574.08,22.72,4.13,3.46,0.74,47.54,34.81,333,High,Stable
C189,Q3,1806.74,821.63,0.31,3.12,-1.06,44.96,73.0,437,High,Stable
C487,Q1,2095.2,-141.69,2.41,2.88,10.69,24.86,273.36,666,Medium,Down
